,Angle,HorizontalRange,MaximumHeight,TimeofFlight
417,41.7,253.4114197960195,56.44533478999574,6.788064843411845
418,41.800000000000004,253.5122242756623,56.66652218071903,6.80135173723931
419,41.900000000000006,253.60993978885594,56.88779619221794,6.814617912969864
420,42.0,253.7045651449677,57.109154128338425,6.8278633301924305
421,42.1,253.7960991910174,57.33059329190391,6.841087948559173
422,42.2,253.8845408116916,57.55211098474812,6.854291727785614
423,42.300000000000004,253.96988892935713,57.773704507747816,6.867474627650748
424,42.400000000000006,254.05214250407406,57.99537116085586,6.880636607997177
425,42.5,254.13130053360854,58.21710824313403,6.893777628731225
426,42.6,254.20736205344497,58.438913052786006,6.906897649823069
427,42.7,254.28032613679773,58.66078288719012,6.9199966313068435
428,42.800000000000004,254.35019189462247,58.88271504293249,6.933074533280781
429,42.900000000000006,254.41695847562704,59.10470681583982,6.946131315907325
430,43.0,254.48062506628168,59.326755501012414,6.95916693941325
431,43.1,254.54119089082909,59.54885839285712,6.972181364089786
432,43.2,254.59865521129376,59.771012785120305,6.985174550292741
433,43.300000000000004,254.65301732749114,59.99321597092081,6.998146458442614
